input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,street_view_url,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
789781c8-030a-4598-95d4-aa32041135a6,"https://www.google.com/maps/place/Valdivia,+Los+R%C3%ADos,+Chile/@0,0,15z/data=!4m6!3m5!1s0x9615ee891aab33e5:0x35c9b4ab79b2d79b!8m2!3d-39.817419!4d-73.2426102!16s%2Fm%2F025s_c7?hl=es&entry=ttu&g_ep=EgoyMDI2MDYxMC4wIKXMDSoASAFQAw%3D%3D",Valdivia,,"Los Ríos, Chile",{},{},,,,0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-39.817419,-73.242610,3875827602903193499,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGiQOsDR4mJNFyBoMEXVU2EbkMuudSJPQs6h1zrteb_-Y-NBH0daxoSj5uYObMZakKyFvmVK-oAB73wwWEyD52MsBn4mCJoihwaSmLd-RDDeb1k38QOvqX6pmRoyv75I88EilU=w533-h240-k-no,America/Santiago,,0x9615ee891aab33e5:0x35c9b4ab79b2d79b,,ChIJ5TOrGonuFZYRm9eyeau0yTU,"[{""title"":""Todas"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAGiQOsDR4mJNFyBoMEXVU2EbkMuudSJPQs6h1zrteb_-Y-NBH0daxoSj5uYObMZakKyFvmVK-oAB73wwWEyD52MsBn4mCJoihwaSmLd-RDDeb1k38QOvqX6pmRoyv75I88EilU=w662-h298-k-no""},{""title"":""Street View y 360°"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPb0UubgvP4AfoXMwQ3NN10mp_WpSSY27VAqYKNKk9pb_9Lsia39-n0rJQGwy5Nd3yXD8E0ggeyJk1L5qTpl02hGxbjmWnOd-Q1C1VVOzmIE4ic6YcgosqOCVF85OhOfneg-J1=w224-h298-k-no-pi-10-ya20-ro-0-fo100""},{""title"":""Vídeos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_aYJhe-bP5H0IGNmLKSSMQme3jYWvjIMtrYv8yxswA3DcNCTPLQEj2Klvi7yzxWDQKQ_QwqkljyX-n1WiAZJPXhtqA7PZtyolqBhJqSgErW37L5mFr8Zbdzvm5obw5usduRU5Qg=w529-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,[],null,
1ce4c844-4871-4fae-92a2-bdc851574d8b,"https://www.google.com/maps/place/Valdivia,+Los+R%C3%ADos,+Chile/@0,0,15z/data=!4m6!3m5!1s0x9615ee891aab33e5:0x35c9b4ab79b2d79b!8m2!3d-39.817419!4d-73.2426102!16s%2Fm%2F025s_c7?hl=es&entry=ttu&g_ep=EgoyMDI2MDYxMC4wIKXMDSoASAFQAw%3D%3D",Valdivia,,"Los Ríos, Chile",{},{},,,,0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-39.817419,-73.242610,3875827602903193499,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGiQOsDR4mJNFyBoMEXVU2EbkMuudSJPQs6h1zrteb_-Y-NBH0daxoSj5uYObMZakKyFvmVK-oAB73wwWEyD52MsBn4mCJoihwaSmLd-RDDeb1k38QOvqX6pmRoyv75I88EilU=w533-h240-k-no,America/Santiago,,0x9615ee891aab33e5:0x35c9b4ab79b2d79b,,ChIJ5TOrGonuFZYRm9eyeau0yTU,"[{""title"":""Todas"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAGiQOsDR4mJNFyBoMEXVU2EbkMuudSJPQs6h1zrteb_-Y-NBH0daxoSj5uYObMZakKyFvmVK-oAB73wwWEyD52MsBn4mCJoihwaSmLd-RDDeb1k38QOvqX6pmRoyv75I88EilU=w662-h298-k-no""},{""title"":""Street View y 360°"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPb0UubgvP4AfoXMwQ3NN10mp_WpSSY27VAqYKNKk9pb_9Lsia39-n0rJQGwy5Nd3yXD8E0ggeyJk1L5qTpl02hGxbjmWnOd-Q1C1VVOzmIE4ic6YcgosqOCVF85OhOfneg-J1=w224-h298-k-no-pi-10-ya20-ro-0-fo100""},{""title"":""Vídeos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_aYJhe-bP5H0IGNmLKSSMQme3jYWvjIMtrYv8yxswA3DcNCTPLQEj2Klvi7yzxWDQKQ_QwqkljyX-n1WiAZJPXhtqA7PZtyolqBhJqSgErW37L5mFr8Zbdzvm5obw5usduRU5Qg=w529-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,[],null,
32cbb7e0-e2e2-4143-aa9e-0e64b0fd4962,https://www.google.com/maps/place/Los+Rios/data=!4m7!3m6!1s0x87227750aea70fbb:0xca3cc71c997e529!8m2!3d35.2670464!4d-106.6176997!16s%2Fg%2F11rghwnzyf!19sChIJuw-nrlB3IocRKeWXyXHMoww?authuser=0&hl=es&rclk=1,Los Rios,,"Río Rancho, Nuevo México, EE. UU.",{},{},,,,0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",35.267046,-106.617700,910796338744517929,,,,,America/Denver,,0x87227750aea70fbb:0xca3cc71c997e529,,ChIJuw-nrlB3IocRKeWXyXHMoww,[],null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,[],null,
32cbb7e0-e2e2-4143-aa9e-0e64b0fd4962,https://www.google.com/maps/place/Los+R%C3%ADos/data=!4m7!3m6!1s0x902b4e73e884a797:0xb3bb7910dd319fbc!8m2!3d-1.0230607!4d-79.4608897!16zL20vMDM2NjVm!19sChIJl6eE6HNOK5ARvJ8x3RB5u7M?authuser=0&hl=es&rclk=1,Los Ríos,,Ecuador,{},{},,,,0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-1.023061,-79.460890,12951078266771447740,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFyS3qXWNH64o3DPz-f3xPd264fthi_igMsUiuQ60UGU7eJ9-g-AW3AACr37C2gnLUZt-j_hqXJ4kMK4i0ye58mpn3UnEyY_fSYuS8klD9hXXbgA7P7pNQLFT4JUPzCVFJtkMQeDg=w493-h240-k-no,America/Guayaquil,,0x902b4e73e884a797:0xb3bb7910dd319fbc,,ChIJl6eE6HNOK5ARvJ8x3RB5u7M,"[{""title"":""Todas"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAFyS3qXWNH64o3DPz-f3xPd264fthi_igMsUiuQ60UGU7eJ9-g-AW3AACr37C2gnLUZt-j_hqXJ4kMK4i0ye58mpn3UnEyY_fSYuS8klD9hXXbgA7P7pNQLFT4JUPzCVFJtkMQeDg=w613-h298-k-no""},{""title"":""Vídeos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6CN7nt5gr_vxFSx4t-kvWfcl9SfRi1zzi35G-jFj3oANEw07Qh_eYe691HorccaP91HYe3QZRz8cPn-E4xx9TCV1qbyH4JndVdBowPAjl66n3GYaIAQKpk1esWdTPwENh991x=w298-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,[],null,
32cbb7e0-e2e2-4143-aa9e-0e64b0fd4962,https://www.google.com/maps/place/Los+R%C3%ADos/data=!4m7!3m6!1s0x961681c9a5d1bf59:0x61b54b8fec2ecc8e!8m2!3d-40.2310217!4d-72.331113!16zL20vMDh0dnNr!19sChIJWb_RpcmBFpYRjswu7I9LtWE?authuser=0&hl=es&rclk=1,Los Ríos,,Chile,{},{},,,,0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-40.231022,-72.331113,7040616673978535054,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHZ7NDRiSMKw73J8FVCUgsTftyM3EZUW1mv5y7genVLyoecqIA3WmTfDUmPq55MC8GzkhaHGgzrZ9sqYylCh-Tiu0zyCLkKu5r1Pmg1aH_EAVE5CG6LuVJAz91Qx4acPhNn0Gxzg=w408-h306-k-no,America/Santiago,,0x961681c9a5d1bf59:0x61b54b8fec2ecc8e,,ChIJWb_RpcmBFpYRjswu7I9LtWE,"[{""title"":""Todas"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHZ7NDRiSMKw73J8FVCUgsTftyM3EZUW1mv5y7genVLyoecqIA3WmTfDUmPq55MC8GzkhaHGgzrZ9sqYylCh-Tiu0zyCLkKu5r1Pmg1aH_EAVE5CG6LuVJAz91Qx4acPhNn0Gxzg=w396-h298-k-no""},{""title"":""Mar"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-uoKBUWFdIa8kwLDxCpXH16Yu5XfdGX9CsolD1V4aU61jXZBwZjnXOHBG8lpnqCVi9MpErM2hnNy5CmJ1O7uvz929q3RhXJSGVMIj0n8YQUxgp-Kg2OrROuSk6S2ErxcR7Fs=w397-h298-k-no""},{""title"":""Vídeos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBon6bmVD58F8f-cA0ggM6LeqbyfX5EoEJLwng8hYIS_oXnGakIA6RenVb3PbPJvMlc3K_9nT18MufT8bvjHo40bFIz6i15kF7d0-IWvG0eTZa5C_SlRvgHmfDF6Sxk2rl5wTUJA=w662-h298-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,[],null,
32cbb7e0-e2e2-4143-aa9e-0e64b0fd4962,https://www.google.com/maps/place/Los+Rios/data=!4m7!3m6!1s0x8eaf8a22ff59f895:0x84dfc8ebd5502658!8m2!3d18.4903032!4d-69.967313!16s%2Fm%2F05s_k5n!19sChIJlfhZ_yKKr44RWCZQ1evI34Q?authuser=0&hl=es&rclk=1,Los Rios,,"Santo Domingo, República Dominicana",{},{},,,,0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",18.490303,-69.967313,9574592248034633304,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVckjhoNQPQTxbxyUuvldm6FOwI14ELWWUVZwNJCoJinNViTpBmUYaQ80QLrtjGgExqeEyK8J2KmiJfSzVj-ZwYFsYohbZ-8jxXGtUhCl6FP59pTaNYIWphf_JrORaVtTtXwo3BA=w426-h240-k-no,America/Santo_Domingo,,0x8eaf8a22ff59f895:0x84dfc8ebd5502658,,ChIJlfhZ_yKKr44RWCZQ1evI34Q,"[{""title"":""Todas"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVckjhoNQPQTxbxyUuvldm6FOwI14ELWWUVZwNJCoJinNViTpBmUYaQ80QLrtjGgExqeEyK8J2KmiJfSzVj-ZwYFsYohbZ-8jxXGtUhCl6FP59pTaNYIWphf_JrORaVtTtXwo3BA=w529-h298-k-no""},{""title"":""Vídeos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8o9Kr0U-HjiEoa2xqrJ7Og0rhLY8pYzzoRDfb2PPgsSZIij01Lu8NKCAgs-0xYa_JRwQ3-5nVKWo8-c5JjyqpHsLLJVX69phWGCY7Itqzwu0_f_r9r2LBx2_Veq-9bIaP6Hyw=w224-h398-k-no""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":"""",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,[],null,
